system:index,NDVI,aspect,b1,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b2,b3,b4,b5,b6,b7,b8,b9,chm,ghmi,elevation,landcover,nari,ncri,random,slope,snow_cover,snow_depth,swe,.geo
1928_0,0.798375784131578,86,6.149994,14.999329,-3.221283,1690.9537,258.93964,47.203392,47.203392,613.4648,246.04654,562.42883,327.82278,6.149994,6.149994,6.149994,21.372528,2.1322937,2.1322937,12.635864,0.9977722,12,0.091902964,979,311,0.35456538,0.57231504,0.4482421338350505,12,37.11195511998404,0.16630318324640903,0.044029386849148984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.895833333333332,47.80416666666665]}"
1929_0,0.7980440760672496,317,7.069702,15.874298,-2.378357,1344.9266,214.92633,38.83564,38.83564,498.93826,192.82658,446.94696,255.31651,7.069702,7.069702,7.069702,22.07138,3.3417053,3.3417053,13.128998,0.97146606,8,0.13544384,725,313,0.36596388,0.49130678,0.3130706390953566,9,16.867972913638567,0.03350565675943343,0.006097212861892137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.304166666666667,48.004166666666656]}"
1930_0,0.6246363886734425,43,5.185089,14.452698,-4.785675,1412.1617,229.96281,31.315351,31.315351,526.92664,164.14876,426.22733,217.59691,5.185089,5.185089,5.185089,20.578766,1.0767822,1.0767822,9.250366,-2.4253235,9,0.11212107,1470,313,0.17830758,0.3666094,0.9255000659442985,32,50.78995957485465,0.31781097704343364,0.09050070581727522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.895833333333332,46.77083333333333]}"
1931_0,0.7719295449787633,212,4.5914917,13.568665,-4.9549255,1383.77,213.29813,39.06114,39.06114,526.6408,191.1434,488.45615,235.18588,4.5914917,4.5914917,4.5914917,20.278442,0.37643433,0.37643433,12.055939,-2.1991272,9,0.18860911,1194,312,0.34933972,0.50062346,0.9706823305656588,20,47.610252258606934,0.2723937515140504,0.0759187799254564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.629166666666666,47.47916666666666]}"
1932_0,0.7492927263255109,198,10.150299,19.125305,0.65823364,810.1823,136.27492,21.991236,21.991236,291.0036,120.20183,252.54955,174.26753,10.150299,10.150299,10.150299,25.555634,6.4515076,6.4515076,14.689911,6.2387695,2,0.3409091,275,243,0.27425766,0.47590446,0.2735522180700839,1,6.562198303194824,0.008901781324811902,0.001457717448024515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.987499999999999,48.37083333333332]}"
1933_0,0.651145431942883,179,7.115387,16.254333,-2.8909912,1041.971,164.70284,23.69395,23.69395,388.087,124.313225,344.25772,163.01125,7.115387,7.115387,7.115387,22.868652,2.7902527,2.7902527,12.874756,-1.1470642,5,0.41916734,721,313,0.25105596,0.49577808,0.1995221189669003,9,14.447807454649737,0.024622244428294575,0.004464431489595691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.195833333333333,46.74583333333332]}"
1934_0,0.766091582316405,60,9.221252,18.462555,-0.5820923,844.59686,142.16168,20.911583,20.911583,328.5862,103.483185,292.19824,130.44489,9.221252,9.221252,9.221252,24.772552,5.2900696,5.2900696,15.737183,1.618866,13,0.1633679,492,313,0.31797242,0.5603034,0.6242359808678307,5,5.362662604558539,0.006329064601858185,0.0010531126936439831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.370833333333337,47.58749999999999]}"
1935_0,0.6545184022141868,40,0.9501648,10.085754,-9.081665,1306.2006,184.85983,34.94353,34.94353,476.71225,156.69142,527.1984,182.56384,0.9501648,0.9501648,0.9501648,17.137695,-3.6151123,-3.6151123,11.053375,-8.879089,2,0.21529667,1826,142,0.23308273,0.26943943,0.09369234361192524,4,24.646841401440664,0.05203134351487688,0.010361947265325808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.912499999999998,46.695833333333326]}"
1936_0,0.7761997523540934,274,2.451355,11.371185,-6.8342896,1482.8115,215.09294,45.23912,45.23912,531.76013,218.44722,493.35162,264.12323,2.451355,2.451355,2.451355,18.025757,-1.5523071,-1.5523071,9.851532,-4.3085327,11,0.072433785,1831,312,0.2413069,0.48120835,0.7194815837567946,18,55.80688042386286,0.4779589331644722,0.14270101455700654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.245833333333332,47.195833333333326]}"
1937_0,0.6689590351739784,53,10.281189,19.897217,-0.16616821,741.11176,129.04112,16.748808,16.748808,288.73676,88.46771,250.08833,114.732155,10.281189,10.281189,10.281189,26.628632,5.8211365,5.8211365,16.439575,2.673645,5,0.30556363,292,242,0.27572066,0.42633212,0.13650990726359358,1,2.773309251025992,0.0027814552874202004,4.2655584315323035E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.104166666666668,47.004166666666656]}"
1939_0,0.6472416794979856,340,0.45220947,9.245209,-8.6502075,1655.3165,243.2047,48.094585,48.094585,620.6874,233.41237,591.22687,280.1334,0.45220947,0.45220947,0.45220947,15.754578,-3.5598145,-3.5598145,8.612427,-6.616333,1,0.066273175,2017,321,0.055262435,0.09554521,0.906330957763247,16,65.74163531691747,3.2855281386264537,0.9840792614305829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.29583333333333,47.220833333333324]}"
1940_0,0.7135691956246387,138,10.125641,19.718658,-0.31774902,763.0112,132.26538,16.993837,16.993837,297.6446,90.3795,259.49207,117.421906,10.125641,10.125641,10.125641,26.451385,5.626251,5.626251,16.345398,2.4229736,7,0.15986052,322,231,0.28503725,0.5060103,0.76696666495567,2,2.9957918305403557,0.0030077278913018695,4.5896631041673344E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.0375,46.96249999999999]}"
1941_0,0.3685784417340983,103,10.311432,19.353363,0.74560547,813.77435,136.35977,22.343624,22.343624,290.9443,122.877525,251.10767,172.6089,10.311432,10.311432,10.311432,25.893982,6.580963,6.580963,14.863373,6.4964905,1,0.9826457,258,122,0.17357911,0.22609597,0.5370329851569748,0,5.67300831124601,0.00774698392256612,0.0012628322206454574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.320833333333333,48.26249999999999]}"
1942_0,0.6033758098436073,231,10.133362,19.292969,0.3784485,828.1427,141.08255,22.720606,22.720606,303.14664,123.935974,258.76746,167.81657,10.133362,10.133362,10.133362,25.64386,6.4835815,6.4835815,15.703033,4.831726,0,0.7111179,281,211,0.24622644,0.41602296,0.2681061208542912,3,5.652578316482843,0.007442336945679435,0.0012007810946637182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.195833333333333,48.16249999999999]}"
1943_0,0.7979909216018465,298,7.202667,16.264313,-2.6094055,1031.0554,170.0656,26.417019,26.417019,411.48145,123.10048,382.35907,151.35675,7.202667,7.202667,7.202667,22.882904,2.9766235,2.9766235,13.935699,-0.19552612,5,0.16469781,814,312,0.26943007,0.55873644,0.669034441153157,4,30.411162982180517,0.08814049897757067,0.020568645929996684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.9125,47.28749999999999]}"
1944_0,0.5204894160921454,180,11.225739,21.029083,0.74819946,632.6539,113.28223,15.240764,15.240764,242.02194,87.66951,189.54845,119.7335,11.225739,11.225739,11.225739,27.874084,7.197998,7.197998,15.07074,5.7416687,0,0.5998961,120,211,0.24964873,0.2596566,0.9021764577935262,0,2.181432888380643,0.002289945547623119,3.7784110015785647E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.045833333333334,47.812499999999986]}"
1945_0,0.7565632433588184,213,3.2247925,12.166534,-6.1668396,1259.0784,192.0248,35.67495,35.67495,481.0824,167.76222,452.87848,201.74815,3.2247925,3.2247925,3.2247925,18.918365,-0.9062195,-0.9062195,10.761932,-4.0418396,9,0.10722837,1373,322,0.17215255,0.42607552,0.2187794300441035,10,45.90486575716769,0.2222432816240595,0.06033392915756149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.179166666666667,47.24583333333332]}"
1946_0,0.7208135948458435,43,3.7426147,12.658325,-5.5696716,1787.6108,265.66367,50.94542,50.94542,647.7238,264.59778,591.42725,343.59442,3.7426147,3.7426147,3.7426147,19.3208,-0.4312744,-0.4312744,10.669098,-2.4061584,8,0.101724155,1406,322,0.2851491,0.31468755,0.8966755285233662,6,49.44144499187757,0.41947561978097925,0.12568333412053864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.779166666666665,47.55416666666665]}"
1947_0,0.7392190099861581,247,7.8356323,16.988495,-2.152954,954.118,156.45105,23.414885,23.414885,373.74954,111.104195,345.36737,140.84737,7.8356323,7.8356323,7.8356323,23.545502,3.458435,3.458435,14.701294,-0.109436035,12,0.13368827,788,313,0.22337419,0.51653945,0.7672679790503951,8,11.532532601067317,0.01809512867647059,0.00320936358252237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.204166666666666,47.13749999999999]}"
1948_0,0.7820926609015817,232,5.492859,14.387543,-3.979828,1243.2659,195.08047,35.29701,35.29701,477.9941,164.95209,450.49472,202.41757,5.492859,5.492859,5.492859,20.623352,1.613739,1.613739,12.957275,-1.7823181,12,0.1426891,1097,312,0.13407455,0.51173806,0.5242455678315875,7,26.796368572410795,0.06803134930389307,0.015098879014418323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.3875,47.529166666666654]}"
1949_0,0.7625737475753777,256,7.081909,15.96283,-2.474884,1851.6105,284.31595,50.645966,50.645966,680.19867,267.594,628.91364,358.83453,7.081909,7.081909,7.081909,22.460236,2.8665771,2.8665771,13.655914,1.7713318,9,0.37409532,881,313,0.24899058,0.5462795,0.31146343471294213,13,36.156618270491336,0.15245485457991337,0.04083490018370594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.112499999999997,47.74583333333332]}"
1950_0,0.2696837327153436,131,-4.481537,4.5787964,-13.873047,1614.4502,225.19028,49.773952,49.773952,602.3528,221.43172,625.7115,257.26132,-4.481537,-4.481537,-4.481537,11.252289,-8.483551,-8.483551,5.9618225,-12.660339,0,0.0017775005,2747,333,0.041991916,0.0067992336,0.7470817884908599,11,67.07360366703004,0.8565451730292407,0.2484743030333269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.662499999999998,47.06249999999999]}"
1951_0,0.8164936425266542,47,6.9487,15.860748,-2.5198975,1052.8722,170.52077,28.065958,28.065958,400.02188,146.22906,363.68878,199.32509,6.9487,6.9487,6.9487,22.066895,3.1694946,3.1694946,13.564026,1.4259949,19,0.124361694,804,312,0.24501424,0.5893617,0.6921994999320406,3,13.217323118836925,0.021352674881725948,0.0036675298915189855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.0125,48.687499999999986]}"
1952_0,0.36572646805872583,52,-1.0440674,7.9759216,-10.402893,1457.4248,215.4483,42.315426,42.315426,549.4739,200.53593,526.65424,241.75381,-1.0440674,-1.0440674,-1.0440674,14.7535095,-5.18927,-5.18927,7.910248,-8.01416,0,0.0036756014,2261,332,0.009773256,-0.013952371,0.5439918075317308,26,62.126945888729765,0.6487011228910169,0.1877986846642031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.04583333333333,47.07916666666666]}"
1953_0,0.7366198940250457,288,4.905792,13.5563965,-4.3160095,1463.8903,230.91724,41.57921,41.57921,559.8236,196.80276,524.7075,247.55193,4.905792,4.905792,4.905792,19.45166,1.2627258,1.2627258,11.876587,-1.8526611,3,0.09256714,1064,312,0.24825175,0.516424,0.24101098142532995,12,25.69380501791923,0.06342306976387939,0.012712108507256393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.545833333333334,47.76249999999999]}"
1954_0,0.6374952328600069,119,9.760559,19.029266,-0.41940308,883.6118,152.57434,18.955185,18.955185,353.44504,94.51975,313.64908,127.406784,9.760559,9.760559,9.760559,25.565369,5.4106445,5.4106445,15.473419,2.0662537,3,0.9710187,490,112,0.16456877,0.31748635,0.6760745117355166,3,15.267149849129332,0.02643749064851231,0.004799129916172402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.070833333333333,47.06249999999999]}"
1955_0,0.8002704963189984,73,5.063904,13.606476,-3.9129944,1652.5137,254.67291,46.078205,46.078205,636.13,229.52798,583.65796,271.46625,5.063904,5.063904,5.063904,20.101196,0.9039612,0.9039612,12.138184,-1.2041931,13,0.18230015,1029,312,0.2615413,0.52502924,0.0799101776874136,13,51.75367101555375,0.348591732750513,0.1013253736974331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.379166666666663,47.195833333333326]}"
1956_0,0.623910878143693,194,10.3237,19.858948,-0.1456604,808.5839,140.6221,17.556263,17.556263,313.59534,96.57286,269.06818,129.42525,10.3237,10.3237,10.3237,26.579742,5.8789062,5.8789062,15.446259,2.5500183,2,0.72986716,318,112,0.24702619,0.30348563,0.6628460858046161,0,3.8615348596742476,0.0038564867262311903,5.92338620284568E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.795833333333334,46.82916666666666]}"
1957_0,0.7231163584900079,294,2.7288818,11.576904,-6.3910522,1486.3236,223.25726,42.726982,42.726982,553.3561,212.18355,502.73383,262.02032,2.7288818,2.7288818,2.7288818,18.051361,-1.1749878,-1.1749878,10.009979,-3.557373,3,0.109898575,1673,321,0.16618638,0.38344014,0.1504722079371058,3,66.58518114276961,0.8071655885737289,0.22979572256351788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.187499999999996,47.129166666666656]}"
1958_0,0.7589737208691029,350,9.434418,18.749207,-0.39245605,817.6256,137.70847,20.568148,20.568148,315.48807,107.1988,274.50647,138.58376,9.434418,9.434418,9.434418,25.175537,5.573883,5.573883,15.676453,2.789215,18,0.16585292,413,311,0.31897268,0.52635485,0.828080835794534,2,3.3333106225775193,0.004378166146545828,7.420916889989099E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.512500000000003,47.879166666666656]}"
1959_0,0.6488400495740644,85,9.811401,18.716797,0.3816223,1051.0516,168.25464,29.897789,29.897789,371.53033,158.48969,325.5178,224.21135,9.811401,9.811401,9.811401,25.16922,6.167877,6.167877,13.700409,5.919739,4,0.4744025,377,211,0.23320894,0.4123248,0.23704901261784594,0,5.824993142242362,0.007841556408173734,0.0012973586663882373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.487499999999999,48.29583333333332]}"
1960_0,0.7322022908013912,332,9.2031555,18.067108,-0.33700562,1231.4554,197.25064,34.2809,34.2809,450.09747,179.83344,404.5563,241.87598,9.2031555,9.2031555,9.2031555,24.443634,5.2211304,5.2211304,15.269745,4.0334167,5,0.6490327,450,312,0.26627982,0.5275,0.9029147572336129,2,12.0623585030851,0.019861112595474236,0.0034872474487763912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.229166666666666,47.98749999999999]}"
1961_0,0.7978120261669495,312,7.2601624,16.189667,-2.263916,1019.4157,174.56488,26.440042,26.440042,403.9819,136.06827,370.76056,171.23488,7.2601624,7.2601624,7.2601624,22.38321,3.654663,3.654663,14.662079,1.5785828,15,0.1338493,739,312,0.18938541,0.5613024,0.0010090155385781285,4,12.921460974015332,0.018250151850347698,0.0031151823730051274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.8375,48.61249999999998]}"
1962_0,0.7199614310215099,40,1.8850403,10.943359,-7.81604,1190.997,173.52838,33.415165,33.415165,442.27356,148.70241,452.56296,176.85422,1.8850403,1.8850403,1.8850403,17.845428,-2.4276123,-2.4276123,10.8446045,-7.221222,7,0.15005635,1876,312,0.19619824,0.3211255,0.6250481065688525,9,45.92420118256241,0.20954997301427838,0.05722888202032323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.862499999999999,46.92916666666666]}"
1963_0,0.6318987889921301,164,9.944885,19.395386,-0.39450073,779.8407,133.12793,17.270653,17.270653,297.9069,91.88678,257.52197,121.47289,9.944885,9.944885,9.944885,26.037262,5.444214,5.444214,15.178284,2.2189636,0,0.70668614,334,124,0.18030736,0.26456755,0.8063674294395485,0,7.759371415263053,0.009645781232187643,0.0016130867256620297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.445833333333333,46.98749999999999]}"
1964_0,0.7339483441498152,89,3.9430237,12.653015,-5.3879395,1843.8098,283.208,49.88063,49.88063,707.22363,252.35368,662.9062,309.81046,3.9430237,3.9430237,3.9430237,19.24762,-0.5517273,-0.5517273,11.577179,-2.5419006,12,0.08311947,1360,312,0.19576111,0.40191284,0.9761165269150606,19,45.181337258286305,0.2224359334031578,0.06042608245018134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.84583333333333,47.47916666666666]}"
1965_0,0.5417646144862162,115,6.9244385,15.901733,-2.642273,1279.5402,203.33423,37.28589,37.28589,479.4745,182.55089,433.04044,237.19554,6.9244385,6.9244385,6.9244385,22.213867,3.084198,3.084198,13.373474,0.70092773,7,0.19754156,786,333,0.19717316,0.25873074,0.03601507088285216,16,39.728643762646776,0.16700955454856362,0.042816169828353165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.170833333333334,47.67916666666665]}"
1966_0,0.7361226749793931,68,6.924011,15.964264,-2.7719116,1031.1274,166.10286,26.761295,26.761295,400.37225,125.21592,373.65085,153.26694,6.924011,6.924011,6.924011,22.195892,2.8848877,2.8848877,14.197205,-1.0076294,7,0.4083098,831,231,0.23535056,0.5031617,0.21485461534571038,10,10.819853831794346,0.013398121330654355,0.002212779249059953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.662500000000001,47.33749999999999]}"
1968_0,0.4687926143894933,205,3.377472,12.057068,-5.8292847,1736.7369,265.67072,47.969128,47.969128,664.2505,239.64407,617.2078,287.66843,3.377472,3.377472,3.377472,18.636627,-0.9647217,-0.9647217,10.868652,-2.984497,4,0.13896003,1503,332,0.11849958,0.17188545,0.13162584012418,31,51.69866389506384,0.37458981480491904,0.10916197588059981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.512499999999996,47.32916666666666]}"
1969_0,0.7375114922290936,0,4.9344177,13.784943,-4.5488586,1215.532,190.7982,32.9687,32.9687,471.9408,149.95596,451.21292,181.41058,4.9344177,4.9344177,4.9344177,19.954956,0.92407227,0.92407227,13.096222,-3.186554,11,0.20848215,1166,312,0.26257077,0.53119665,0.6339690530366843,12,18.96049007584502,0.031824114547708615,0.005861282946581826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.5625,47.36249999999999]}"
1970_0,0.7038410834923506,308,7.883911,17.156738,-2.1805725,1281.8014,206.46379,26.20592,26.20592,480.37442,147.46292,416.43027,203.45723,7.883911,7.883911,7.883911,23.478302,3.7435303,3.7435303,13.177338,0.22998047,7,0.48556867,894,313,0.2674169,0.4122812,0.18426817552972696,6,17.0968386627907,0.03317623947289672,0.006145065036257054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.379166666666666,46.470833333333324]}"
1971_0,0.443543198877828,323,9.077209,18.523468,-0.7965088,683.2113,120.17615,17.783772,17.783772,272.83258,91.968124,239.97348,115.71074,9.077209,9.077209,9.077209,25.254028,5.1306763,5.1306763,16.066528,2.4274902,2,0.51747817,419,211,0.22709039,0.17962308,0.726850644433372,1,4.373745787377451,0.00533546903499772,8.583096027156832E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.870833333333334,48.80416666666665]}"
1972_0,0.6070289820187775,7,7.98645,16.976929,-1.5695496,883.8945,157.26021,22.23286,22.23286,359.6014,115.25938,328.1053,142.4827,7.98645,7.98645,7.98645,23.174957,4.4222107,4.4222107,15.269592,1.8789673,7,0.5473274,624,211,0.237944,0.36873674,0.5531926856550851,2,10.890141394493844,0.01432993028243274,0.002415627037288389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.029166666666667,48.629166666666656]}"
