system:index,Comment,DateTimeS,Descript,Elevation,Id,NDVI,Name,Symbol,Type,aspect,b1,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b2,b3,b4,b5,b6,b7,b8,b9,CHM,eastness,elevation,GHMI,landcover,NARI,NCRI,northness,slope,snow_cover,snow_depth,SWE,.geo
00000000000000000000_0,,2024-06-06T05:56:00Z,,2229.139404,0,0.381777022,AF200,"Flag, Blue",WPT,351,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,-0.156434465,2217,0.005367082,333,0.034452707,0.082032286,0.987688341,21,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.683849534562958,47.005776784670346]}"
00000000000000000001_0,,2024-06-06T06:30:22Z,,2282.715332,0,0.491764897,AF201,"Flag, Blue",WPT,8,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.139173101,2279,0.004002891,321,0.08172558,0.10269726,0.990268069,24,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.685134246922424,47.004856318348516]}"
00000000000000000002_0,,2024-06-06T06:53:35Z,,2276.202637,0,0.607703544,AF202,"Flag, Blue",WPT,357,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,-0.052335956,2236,0.005398783,321,0.14925736,0.14702985,0.998629535,15,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.687790243952989,47.005715395948975]}"
00000000000000000003_0,,2024-06-06T07:56:13Z,,2307.910156,0,0.367026173,AF203,"Flag, Blue",WPT,31,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.515038075,2329,0.004002891,333,0.029445108,0.0780395,0.857167301,28,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.685105389827182,47.00395629854607]}"
00000000000000000004_0,,2024-06-06T08:04:00Z,,2301.073242,0,0.491764897,AF204,"Flag, Blue",WPT,8,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.139173101,2279,0.004002891,321,0.08172558,0.10269726,0.990268069,24,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.685134246922424,47.004856318348516]}"
00000000000000000005_0,,2024-06-06T08:25:04Z,,2312.941162,0,0.631686861,AF205,"Flag, Blue",WPT,10,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.173648178,2290,0.004002891,321,0.084621064,0.09631194,0.984807753,30,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.68382069867204,47.00487676490969]}"
00000000000000000006_0,,2024-06-06T08:43:31Z,,2352.774658,0,0.503811983,AF206,"Flag, Blue",WPT,23,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.390731128,2355,0.004002891,321,0.049288344,0.076967075,0.920504853,30,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.683791864050713,47.00397674470279]}"
00000000000000000007_0,,2024-06-06T09:18:58Z,,2369.106934,0,0.503811983,AF207,"Flag, Blue",WPT,23,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.390731128,2355,0.004002891,321,0.049288344,0.076967075,0.920504853,30,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.683791864050713,47.00397674470279]}"
00000000000000000008_0,,2024-06-06T09:40:24Z,,2404.355957,0,0.500661859,AF208,"Flag, Blue",WPT,343,-0.47729492,8.539307,-9.853729,1437.5696,217.69666,41.16625,41.16625,544.31714,197.06827,506.01163,237.0455,-0.47729492,-0.47729492,-0.47729492,15.400482,-4.6878357,-4.6878357,7.6056213,-7.4315186,0,-0.292371705,2424,0.004564383,333,0.004805486,0.055080175,0.956304756,23,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.682449526467899,47.00309715386131]}"
00000000000000000009_0,,2024-06-06T09:54:47Z,,2390.696777,0,0.483704924,AF209,"Flag, Blue",WPT,19,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.325568154,2419,0.004002891,333,0.023146836,0.052017692,0.945518576,31,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.683763030698902,47.0030767240496]}"
0000000000000000000a_0,,2024-06-06T10:23:53Z,,2345.634766,0,0.367026173,AF210,"Flag, Blue",WPT,31,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.515038075,2329,0.004002891,333,0.029445108,0.0780395,0.857167301,28,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.685105389827182,47.00395629854607]}"
0000000000000000000b_0,,2024-06-06T10:36:18Z,,2317.439697,0,0.569187658,AF211,"Flag, Blue",WPT,3,-1.0871887,7.954956,-10.494812,1437.1704,216.72348,41.349594,41.349594,544.19916,196.72156,509.92767,236.15912,-1.0871887,-1.0871887,-1.0871887,14.852875,-5.3229675,-5.3229675,7.212555,-8.118927,0,0.052335956,2303,0.004202458,321,0.13576095,0.12642294,0.998629535,13,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.68773243859467,47.00391535841]}"
0000000000000000000c_0,,2024-06-06T10:48:04Z,,2313.38916,0,0.610196867,AF212,"Flag, Blue",WPT,5,-1.4829102,7.575775,-10.91098,1435.6204,215.79288,41.44527,41.44527,543.4739,196.37457,511.93185,235.457,-1.4829102,-1.4829102,-1.4829102,14.49884,-5.734955,-5.734955,6.9597473,-8.566467,0,0.087155743,2289,0.004546583,321,0.14628601,0.12521742,0.996194698,8,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.691673004771436,47.00385382864966]}"
0000000000000000000d_0,,2024-06-06T10:57:44Z,,2309.395264,0,0.63092154,AF213,"Flag, Blue",WPT,22,-1.4829102,7.575775,-10.91098,1435.6204,215.79288,41.44527,41.44527,543.4739,196.37457,511.93185,235.457,-1.4829102,-1.4829102,-1.4829102,14.49884,-5.734955,-5.734955,6.9597473,-8.566467,0,0.374606593,2304,0.004546583,321,0.1559061,0.114193656,0.927183855,9,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.69295753430664,47.002933269032354]}"
0000000000000000000e_0,,2024-06-06T13:01:40Z,,2135.226562,0,0.724524771,AF214,"Flag, Blue",WPT,289,0.97283936,9.923798,-8.328644,1438.818,219.31923,40.818745,40.818745,543.8118,198.42273,496.78934,239.70831,0.97283936,0.97283936,0.97283936,16.705078,-3.1836548,-3.1836548,8.56012,-5.800049,0,-0.945518576,2087,0.008664982,321,0.07708707,0.1557365,0.325568154,28,63.69015115,0.675442036,0.19314044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.681366364051797,47.01031772692919]}"
0000000000000000000f_0,,2024-06-07T05:36:31Z,,2145.445801,0,0.627781434,AF215,"Flag, Blue",WPT,162,0.17700195,9.179077,-9.179413,1412.9668,212.05006,40.56574,40.56574,531.021,195.53543,492.664,236.83496,0.17700195,0.17700195,0.17700195,16.001556,-3.9924011,-3.9924011,8.235596,-6.6124573,0,0.309016994,2110,0.050848156,321,0.09988108,0.107587874,-0.951056516,15,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.8186698168736,47.027908289306055]}"
00000000000000000010_0,,2024-06-07T05:45:20Z,,2164.657471,0,0.616918244,AF216,"Flag, Blue",WPT,148,0.17700195,9.179077,-9.179413,1412.9668,212.05006,40.56574,40.56574,531.021,195.53543,492.664,236.83496,0.17700195,0.17700195,0.17700195,16.001556,-3.9924011,-3.9924011,8.235596,-6.6124573,0,0.529919264,2154,0.050848156,321,0.122935764,0.14542194,-0.848048096,19,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.818700983279381,47.028808253662994]}"
00000000000000000011_0,,2024-06-07T06:30:01Z,,2439.013672,0,0.525289532,AF217,"Flag, Blue",WPT,159,-1.2111816,7.8348083,-10.625885,1433.5841,213.3962,41.468853,41.468853,540.5257,196.98744,511.9995,236.81001,-1.2111816,-1.2111816,-1.2111816,14.721344,-5.439972,-5.439972,7.3906555,-8.1875305,0,0.35836795,2406,0.04072069,321,0.025469162,-0.033407763,-0.933580426,20,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.830841628190903,47.03760849285398]}"
00000000000000000012_0,,2024-06-07T06:58:52Z,,2491.309814,0,0.367694011,AF218,"Flag, Blue",WPT,155,-1.2111816,7.8348083,-10.625885,1433.5841,213.3962,41.468853,41.468853,540.5257,196.98744,511.9995,236.81001,-1.2111816,-1.2111816,-1.2111816,14.721344,-5.439972,-5.439972,7.3906555,-8.1875305,0,0.422618262,2472,0.022423811,333,0.020320458,-0.043456532,-0.906307787,21,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.826929985366213,47.038575053177965]}"
00000000000000000013_0,,2024-06-07T07:07:46Z,,2495.567627,0,0.367694011,AF219,"Flag, Blue",WPT,155,-1.2111816,7.8348083,-10.625885,1433.5841,213.3962,41.468853,41.468853,540.5257,196.98744,511.9995,236.81001,-1.2111816,-1.2111816,-1.2111816,14.721344,-5.439972,-5.439972,7.3906555,-8.1875305,0,0.422618262,2472,0.022423811,333,0.020320458,-0.043456532,-0.906307787,21,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.826929985366213,47.038575053177965]}"
00000000000000000014_0,,2024-06-07T07:54:46Z,,2466.399902,0,0.236521328,AF220,"Flag, Blue",WPT,177,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.052335956,2480,0.015930304,332,0.04104599,0.006691572,-0.998629535,27,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.822924452707989,47.03684159772058]}"
00000000000000000015_0,,2024-06-07T08:34:39Z,,2473.044189,0,0.553319107,AF221,"Flag, Blue",WPT,133,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.731353702,2459,0.005154891,321,0.054117654,0.030112179,-0.68199836,31,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.818950363956029,47.03600795244636]}"
00000000000000000016_0,,2024-06-07T08:47:21Z,,2498.743896,0,0.509058646,AF222,"Flag, Blue",WPT,129,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.777145961,2545,0.005154891,333,0.036024604,0.005646772,-0.629320391,27,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.81763608112334,47.0360300251287]}"
00000000000000000017_0,,2024-06-07T09:06:52Z,,2522.29126,0,0.509058646,AF223,"Flag, Blue",WPT,129,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.777145961,2545,0.005154891,333,0.036024604,0.005646772,-0.629320391,27,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.81763608112334,47.0360300251287]}"
00000000000000000018_0,,2024-06-07T09:25:37Z,,2556.300049,0,0.532344144,AF224,"Flag, Blue",WPT,158,-2.7410583,6.356659,-12.224304,1450.5253,214.29486,42.28161,42.28161,548.5619,197.84111,529.4744,235.9644,-2.7410583,-2.7410583,-2.7410583,13.327026,-7.0407715,-7.0407715,6.3734436,-9.953278,0,0.374606593,2522,0.004742285,321,0.037049912,0.010209995,-0.927183855,26,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.816290664904491,47.035152120200586]}"
00000000000000000019_0,,2024-06-07T10:05:17Z,,2514.12085,0,0.560061454,AF225,"Flag, Blue",WPT,158,-2.7410583,6.356659,-12.224304,1450.5253,214.29486,42.28161,42.28161,548.5619,197.84111,529.4744,235.9644,-2.7410583,-2.7410583,-2.7410583,13.327026,-7.0407715,-7.0407715,6.3734436,-9.953278,0,0.374606593,2477,0.009058204,321,0.054587223,0.04345358,-0.927183855,24,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.814945294062019,47.03427419800265]}"
0000000000000000001a_0,,2024-06-07T10:12:55Z,,2486.825684,0,0.542264196,AF226,"Flag, Blue",WPT,156,-2.7410583,6.356659,-12.224304,1450.5253,214.29486,42.28161,42.28161,548.5619,197.84111,529.4744,235.9644,-2.7410583,-2.7410583,-2.7410583,13.327026,-7.0407715,-7.0407715,6.3734436,-9.953278,0,0.406736643,2465,0.009058204,321,0.07075854,0.061319817,-0.913545458,25,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.81625953389281,47.034252158094915]}"
0000000000000000001b_0,,2024-06-07T10:27:53Z,,2469.461426,0,0.589337681,AF227,"Flag, Blue",WPT,147,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.544639035,2444,0.010806336,321,0.040048815,0.029129885,-0.838670568,27,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.817573772721463,47.03423010223684]}"
0000000000000000001c_0,,2024-06-07T10:36:46Z,,2475.290039,0,0.559759016,AF228,"Flag, Blue",WPT,140,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.64278761,2502,0.005154891,321,0.04104259,0.020587452,-0.766044443,28,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.81760492623616,47.03513006390584]}"
0000000000000000001d_0,,2024-06-07T10:45:19Z,,2454.956787,0,0.554092107,AF229,"Flag, Blue",WPT,126,-1.9396362,7.130554,-11.386719,1441.8405,213.84233,41.862923,41.862923,544.42645,197.41873,520.4313,236.41693,-1.9396362,-1.9396362,-1.9396362,14.0572815,-6.202362,-6.202362,6.9070435,-9.029755,0,0.809016994,2418,0.005154891,321,0.05130829,0.027696377,-0.587785252,31,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.818919186564912,47.03510799166048]}"
0000000000000000001e_0,,2024-06-07T11:01:47Z,,2428.675781,0,0.517412313,AF230,"Flag, Blue",WPT,150,0.17700195,9.179077,-9.179413,1412.9668,212.05006,40.56574,40.56574,531.021,195.53543,492.664,236.83496,0.17700195,0.17700195,0.17700195,16.001556,-3.9924011,-3.9924011,8.235596,-6.6124573,0,0.5,2396,0.010806336,321,0.04733316,0.046257336,-0.866025404,25,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.817542620579152,47.03333014012159]}"
0000000000000000001f_0,,2024-06-07T11:15:55Z,,2393.648682,0,0.608141956,AF231,"Flag, Blue",WPT,150,0.17700195,9.179077,-9.179413,1412.9668,212.05006,40.56574,40.56574,531.021,195.53543,492.664,236.83496,0.17700195,0.17700195,0.17700195,16.001556,-3.9924011,-3.9924011,8.235596,-6.6124573,0,0.5,2396,0.010806336,321,0.07833471,0.08516322,-0.866025404,25,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.817511469809151,47.03243017756008]}"
00000000000000000020_0,,2024-06-07T11:31:51Z,,2351.864014,0,0.551138029,AF232,"Flag, Blue",WPT,127,0.17700195,9.179077,-9.179413,1412.9668,212.05006,40.56574,40.56574,531.021,195.53543,492.664,236.83496,0.17700195,0.17700195,0.17700195,16.001556,-3.9924011,-3.9924011,8.235596,-6.6124573,0,0.79863551,2336,0.010806336,321,0.10811781,0.13074104,-0.601815023,28,62.85515848,0.652940742,0.185566322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.81882566263202,47.03240810662554]}"
00000000000000000021_0,07/06/2024 12:34,2024-06-25T08:28:53Z,07/06/2024 12:34,2576.198975,0,0.418975199,Hb1,Glider Area,WPT,249,-1.6256104,7.368042,-10.947723,1508.4104,221.03767,44.094803,44.094803,568.3694,207.80836,550.8463,249.07622,-1.6256104,-1.6256104,-1.6256104,14.117798,-5.752014,-5.752014,7.4980164,-8.7621765,0,-0.933580426,2558,0.008276974,333,0.05142541,0.005968519,-0.35836795,21,64.98172229,0.739713197,0.212541076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.114946046650273,47.103574191379685]}"
00000000000000000022_0,19/06/2024 08:37,2024-06-25T08:28:53Z,19/06/2024 08:37,2238.29834,0,0.553137756,Hb2,Glider Area,WPT,282,-0.34561157,8.677856,-9.716888,1429.0154,213.01973,41.16725,41.16725,538.5693,196.88477,508.6213,238.32332,-0.34561157,-0.34561157,-0.34561157,15.463837,-4.5019836,-4.5019836,8.269043,-7.0823975,0,-0.978147601,2245,0.02265348,333,0.059836045,0.085745364,0.207911691,24,62.12694589,0.648701123,0.187798685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.952725314961445,47.06159359544513]}"
00000000000000000023_0,19/06/2024 10:56,2024-06-25T08:28:53Z,19/06/2024 10:56,2294.294678,0,0.497731059,Hb3,Glider Area,WPT,273,-0.34561157,8.677856,-9.716888,1429.0154,213.01973,41.16725,41.16725,538.5693,196.88477,508.6213,238.32332,-0.34561157,-0.34561157,-0.34561157,15.463837,-4.5019836,-4.5019836,8.269043,-7.0823975,0,-0.998629535,2269,0.021907944,333,0.059150647,0.07998878,0.052335956,25,62.12694589,0.648701123,0.187798685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.954107230376987,47.06336968135303]}"
00000000000000000024_0,19/06/2024 12:26,2024-06-25T08:28:53Z,19/06/2024 12:26,2298.380371,0,0.27132045,Hb4,Glider Area,WPT,281,-0.34561157,8.677856,-9.716888,1429.0154,213.01973,41.16725,41.16725,538.5693,196.88477,508.6213,238.32332,-0.34561157,-0.34561157,-0.34561157,15.463837,-4.5019836,-4.5019836,8.269043,-7.0823975,0,-0.981627183,2300,0.02265348,332,-0.011686251,0.026255794,0.190808995,22,62.12694589,0.648701123,0.187798685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.95397315469518,47.05977007949354]}"
00000000000000000025_0,19/06/2024 12:33,2024-06-25T08:28:53Z,19/06/2024 12:33,2297.899658,0,0.27132045,Hb5,Glider Area,WPT,281,-0.34561157,8.677856,-9.716888,1429.0154,213.01973,41.16725,41.16725,538.5693,196.88477,508.6213,238.32332,-0.34561157,-0.34561157,-0.34561157,15.463837,-4.5019836,-4.5019836,8.269043,-7.0823975,0,-0.981627183,2300,0.02265348,332,-0.011686251,0.026255794,0.190808995,22,62.12694589,0.648701123,0.187798685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.95397315469518,47.05977007949354]}"
00000000000000000026_0,,2024-06-06T05:20:13Z,,2111.955322,0,0.627194745,ME001,"Flag, Blue",WPT,213,0.6141968,9.496826,-8.66983,1551.926,233.4369,44.033207,44.033207,587.2877,215.3584,546.26794,256.741,0.6141968,0.6141968,0.6141968,16.288055,-3.6461487,-3.6461487,8.446899,-6.1809998,1,-0.544639035,2068,0.07317693,321,0.22251022,0.30787864,-0.838670568,18,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.739250779031181,47.130963680414695]}"
00000000000000000027_0,,2024-06-06T05:43:20Z,,2133.835938,0,0.761547649,ME002,"Flag, Blue",WPT,217,0.6141968,9.496826,-8.66983,1551.926,233.4369,44.033207,44.033207,587.2877,215.3584,546.26794,256.741,0.6141968,0.6141968,0.6141968,16.288055,-3.6461487,-3.6461487,8.446899,-6.1809998,2,-0.601815023,2048,0.07317693,312,0.1482556,0.36569542,-0.79863551,15,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.740537550012663,47.130042611904784]}"
00000000000000000028_0,,2024-06-06T06:47:04Z,,2166.633301,0,0.658999383,ME003,"Flag, Blue",WPT,226,0.17382812,9.07193,-9.132019,1567.1581,235.46191,44.420204,44.420204,593.9911,216.73128,554.90985,257.8394,0.17382812,0.17382812,0.17382812,15.877258,-4.1122437,-4.1122437,8.140869,-6.683899,0,-0.7193398,2134,0.10571,321,0.24902934,0.27804762,-0.69465837,16,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.73802371717826,47.1336846154353]}"
00000000000000000029_0,,2024-06-06T07:01:24Z,,2168.527344,0,0.653482035,ME004,"Flag, Blue",WPT,224,0.6141968,9.496826,-8.66983,1551.926,233.4369,44.033207,44.033207,587.2877,215.3584,546.26794,256.741,0.6141968,0.6141968,0.6141968,16.288055,-3.6461487,-3.6461487,8.446899,-6.1809998,0,-0.69465837,2130,0.073331445,321,0.24182206,0.252536,-0.7193398,15,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.739310575616962,47.13276356255086]}"
0000000000000000002a_0,,2024-06-06T07:29:31Z,,2190.519775,0,0.740867073,ME005,"Flag, Blue",WPT,224,-0.26748657,8.6588745,-9.602356,1557.8706,233.54837,44.23338,44.23338,590.32306,214.95526,553.3715,255.72435,-0.26748657,-0.26748657,-0.26748657,15.489532,-4.566284,-4.566284,7.831085,-7.193329,0,-0.69465837,2153,0.03517757,321,0.15711589,0.3103058,-0.7193398,20,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.74320084585207,47.13090025085199]}"
0000000000000000002b_0,,2024-06-06T07:47:48Z,,2187.87915,0,0.773273435,ME006,"Flag, Blue",WPT,234,-0.26748657,8.6588745,-9.602356,1557.8706,233.54837,44.23338,44.23338,590.32306,214.95526,553.3715,255.72435,-0.26748657,-0.26748657,-0.26748657,15.489532,-4.566284,-4.566284,7.831085,-7.193329,1,-0.809016994,2086,0.03517757,321,0.19518812,0.33925813,-0.587785252,19,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.743170881704822,47.130000310384425]}"
0000000000000000002c_0,,2024-06-06T08:16:42Z,,2205.72876,0,0.773974497,ME007,"Flag, Blue",WPT,260,-0.26748657,8.6588745,-9.602356,1557.8706,233.54837,44.23338,44.23338,590.32306,214.95526,553.3715,255.72435,-0.26748657,-0.26748657,-0.26748657,15.489532,-4.566284,-4.566284,7.831085,-7.193329,1,-0.984807753,2138,0.03517757,321,0.20495185,0.31829008,-0.173648178,23,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.744487546100766,47.12997913564723]}"
0000000000000000002d_0,,2024-06-06T08:25:56Z,,2211.33667,0,0.634036996,ME008,"Flag, Blue",WPT,237,-0.26748657,8.6588745,-9.602356,1557.8706,233.54837,44.23338,44.23338,590.32306,214.95526,553.3715,255.72435,-0.26748657,-0.26748657,-0.26748657,15.489532,-4.566284,-4.566284,7.831085,-7.193329,1,-0.838670568,2170,0.03517757,321,0.1160885,0.18108717,-0.544639035,14,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.744517532859208,47.13087907569445]}"
0000000000000000002e_0,,2024-06-06T08:44:34Z,,2215.9646,0,0.605707121,ME009,"Flag, Blue",WPT,286,-0.26748657,8.6588745,-9.602356,1557.8706,233.54837,44.23338,44.23338,590.32306,214.95526,553.3715,255.72435,-0.26748657,-0.26748657,-0.26748657,15.489532,-4.566284,-4.566284,7.831085,-7.193329,0,-0.961261696,2189,0.03679448,321,0.09010679,0.12747842,0.275637356,7,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.745834218898544,47.13085788455195]}"
0000000000000000002f_0,,2024-06-06T10:13:21Z,,2193.356445,0,0.547951434,ME010,"Flag, Blue",WPT,222,0.17382812,9.07193,-9.132019,1567.1581,235.46191,44.420204,44.420204,593.9911,216.73128,554.90985,257.8394,0.17382812,0.17382812,0.17382812,15.877258,-4.1122437,-4.1122437,8.140869,-6.683899,0,-0.669130606,2146,0.10433346,321,0.16738297,0.2317853,-0.743144825,19,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.736766671543954,47.135505593102515]}"
00000000000000000030_0,,2024-06-06T10:22:28Z,,2202.901611,0,0.657743989,ME011,"Flag, Blue",WPT,237,0.17382812,9.07193,-9.132019,1567.1581,235.46191,44.420204,44.420204,593.9911,216.73128,554.90985,257.8394,0.17382812,0.17382812,0.17382812,15.877258,-4.1122437,-4.1122437,8.140869,-6.683899,0,-0.838670568,2177,0.10433346,321,0.15026449,0.21958639,-0.544639035,18,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.736796530541818,47.136405533033404]}"
00000000000000000031_0,,2024-06-06T10:41:16Z,,2240.112549,0,0.630896212,ME012,"Flag, Blue",WPT,222,0.17382812,9.07193,-9.132019,1567.1581,235.46191,44.420204,44.420204,593.9911,216.73128,554.90985,257.8394,0.17382812,0.17382812,0.17382812,15.877258,-4.1122437,-4.1122437,8.140869,-6.683899,0,-0.669130606,2197,0.10433346,321,0.18005878,0.21915738,-0.743144825,15,65.26310689,0.722236546,0.212670839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.738113358067054,47.13638443528788]}"
